date,us2y_yield,us10y_yield,yield_spread,us_cpi_yoy,high_yield_spread,vix_level,spx_vol_3m,eurusd_return,gbpusd_return,spx_return,ndx_return,gold_return,ecb_level,ecb_yoy,regime_confidence,regime_label,ndx_target
2010-12-01,0.61,3.3,2.69,0.0143779302221793,5.41,17.75,0.0329401643174912,0.0307226347675929,0.0033369728712915,0.063256517221926,0.0463869060399851,0.0240451857375445,2010.0,0.0004977600796416,0.999713644619392,calm,0.0284700445654577
2011-01-01,0.58,3.42,2.84,0.0170078349150297,5.08,19.53,0.0331057623026962,0.0225292979731683,0.025490770154051,0.022392985256517,0.0284700445654577,-0.0636120793697041,2010.0,0.0004977600796416,0.9999929818209649,calm,0.0298237044661175
2011-02-01,0.69,3.42,2.73,0.0212489817333314,4.78,18.35,0.0214600882172978,0.0085818708515951,0.0157385986142564,0.0314565950401448,0.0298237044661175,0.0568170202379504,2010.0,0.0004977600796416,0.9998391148954964,calm,-0.0051173037781766
2011-03-01,0.8,3.47,2.67,0.026192415103541,4.77,17.74,0.0167737930694239,0.0260887468848501,-0.0139290951098792,-0.0010478506829378,-0.0051173037781766,0.0148230071039318,2010.0,0.0004977600796416,0.9995699454783936,calm,0.0274480817279169
2011-04-01,0.61,3.32,2.71,0.0307723444478686,4.76,14.75,0.0178756998881788,0.0437582748831319,0.040679848640937,0.0280969163671291,0.0274480817279169,0.0878228493328501,2010.0,0.0004977600796416,0.9883809965991508,calm,-0.0132061827771849
2011-05-01,0.45,3.05,2.6,0.034589718808965,5.09,15.45,0.0213886100366157,-0.0282866512070571,-0.0154415276383579,-0.0135928938996372,-0.0132061827771849,-0.017993270255223,2010.0,0.0004977600796416,0.9955096811919204,calm,-0.0202109650993174
2011-06-01,0.45,3.18,2.73,0.0350231815063604,5.42,16.52,0.0255793044764157,0.0067158489686916,-0.0251759826925504,-0.0184262333018975,-0.0202109650993174,-0.0230366194865896,2010.0,0.0004977600796416,0.9997246716827926,calm,0.0161014425958103
2011-07-01,0.36,2.82,2.46,0.0357988097699961,5.58,25.25,0.0040823703277635,-0.0064380133066974,0.0237160396143299,-0.0217083674354272,0.0161014425958103,0.0795504756992845,2010.0,0.0004977600796416,0.9999895816299084,calm,-0.0529249316063361
2011-08-01,0.2,2.23,2.03,0.0375499603070808,7.3,31.62,0.0222310143075285,-0.0013899508805294,-0.0104642511629914,-0.0584674916191204,-0.0529249316063361,0.1163507672235968,2010.0,0.0004977600796416,0.9999981304964352,crisis,-0.0465040790700702
2011-09-01,0.25,1.92,1.67,0.0381262169281868,8.41,42.96,0.0270515197617048,-0.0713353345303613,-0.0420889959747021,-0.0744671275427831,-0.0465040790700702,-0.1169787145951551,2010.0,0.0004977600796416,0.9999999999999644,crisis,0.098272938735686
2011-10-01,0.25,2.17,1.92,0.0352226813066405,7.07,29.96,0.0977694925137379,0.0333462153903554,0.0302076680879495,0.1023065916505901,0.098272938735686,0.0516005453589012,2010.0,0.0004977600796416,1.0,crisis,-0.0278755310830509
2011-11-01,0.25,2.08,1.83,0.0345143221458172,7.79,27.8,0.0890643533517628,-0.0295443546105943,-0.0229837274511382,-0.0050714834366809,-0.0278755310830509,0.0228504721259074,2010.0,0.0004977600796416,0.9999999999948832,crisis,-0.0075967503104222
2011-12-01,0.25,1.89,1.64,0.0306206683841938,7.23,23.4,0.0584728796031649,-0.0363676441708748,-0.0096650030682037,0.0084965534941463,-0.0075967503104222,-0.1114741630709831,2011.0,0.000497512437811,0.9996752425938278,crisis,0.0801646111440359
2012-01-01,0.22,1.83,1.61,0.030087663379855,6.61,19.44,0.0245951453625002,0.0099808889976799,0.0138602800070475,0.0426599990111374,0.0801646111440359,0.1045274798271536,2011.0,0.000497512437811,0.7312733326715927,calm,0.0609689779245624
2012-02-01,0.3,1.98,1.68,0.0289817844234738,5.98,18.43,0.018949520706243,0.0177183404096247,0.0098466995168435,0.0397873313864179,0.0609689779245624,-0.0243319021667853,2011.0,0.000497512437811,0.9124017448027136,calm,0.0491586169894057
2012-03-01,0.33,2.23,1.9,0.0258287528133209,5.99,15.5,0.0061581986950459,0.0013500339558904,0.0056994486164595,0.0308515357625713,0.0491586169894057,-0.0161668329752937,2011.0,0.000497512437811,0.96611538630142,calm,-0.0115315343484766
2012-04-01,0.27,1.95,1.68,0.0227316337413485,6.04,17.15,0.0251369292885787,-0.0075233577846692,0.0139541474746501,-0.0075257447960486,-0.0115315343484766,-0.0027491178725576,2011.0,0.000497512437811,0.9886633953562788,calm,-0.0757943308307207
2012-05-01,0.27,1.59,1.32,0.0173794293746607,6.96,24.06,0.0480825298701716,-0.0689281444731097,-0.052795217487919,-0.0646992501704692,-0.0757943308307207,-0.0651918971706918,2011.0,0.000497512437811,0.9358305955198174,credit_stress,0.0353498179738971
2012-06-01,0.33,1.67,1.34,0.0165387044829763,6.44,17.08,0.0518407500316455,0.0242978705491662,0.0192270334763262,0.0387926612438374,0.0353498179738971,0.0242434195260596,2011.0,0.000497512437811,0.8735376518023235,calm,0.0101973973560374
2012-07-01,0.23,1.51,1.28,0.0141751147984647,6.16,18.93,0.053795188699995,-0.029326675047433,-0.0018487239511449,0.0125189489727108,0.0101973973560374,0.0106695748753802,2011.0,0.000497512437811,0.7274513047954911,credit_stress,0.04791886608306
2012-08-01,0.22,1.57,1.35,0.0168593491548212,5.98,17.47,0.013598537472771,0.0221150100797662,0.0121767105752552,0.0195706020043819,0.04791886608306,0.0469156032474321,2011.0,0.000497512437811,0.9999175892470118,calm,0.0096744319492913
2012-09-01,0.23,1.65,1.42,0.0194971689828196,5.74,15.73,0.0057660041547842,0.0224145281084507,0.0178057370294351,0.0239470570502007,0.0096744319492913,0.0460047738610126,2011.0,0.000497512437811,0.9998165405515916,calm,-0.0555556634776655
2012-10-01,0.3,1.72,1.42,0.0215567805953693,5.63,18.6,0.0242015778177644,0.0076699969271787,-0.0011772361098124,-0.0199878360584996,-0.0555556634776655,-0.0295298400639162,2011.0,0.000497512437811,0.9934542237428672,calm,0.0112510105676064
2012-11-01,0.25,1.62,1.37,0.0179601970339262,5.65,15.87,0.0219730970099224,0.0021586624680378,-0.0076547655725569,0.0028426587376603,0.0112510105676064,-0.0030925067816065,2011.0,0.000497512437811,0.9998947199914368,calm,-0.0063497509561216
2012-12-01,0.25,1.78,1.53,0.0175950497968955,5.34,18.02,0.0145462961231449,0.0161946859199806,0.0146974832594909,0.0070434471114575,-0.0063497509561216,-0.0224145281084508,2012.0,0.0004972650422674,0.9988295912483954,calm,0.0261862060202013
2013-01-01,0.27,2.02,1.75,0.0168406176209829,4.95,14.28,0.0256366542724401,0.0290503197344178,-0.0240495049738442,0.0491977606925783,0.0261862060202013,-0.0077969602548027,2012.0,0.0004972650422674,0.993753040771524,calm,0.0025776461180861
2013-02-01,0.25,1.89,1.64,0.0201814049025748,4.98,15.51,0.0232798821402911,-0.0390264143505516,-0.0445520897809473,0.0109998818881558,0.0025776461180861,-0.0519586167183367,2012.0,0.0004972650422674,0.9898203541038244,calm,0.028832700123463
2013-03-01,0.25,1.87,1.62,0.0151874724112461,4.86,12.7,0.0193385602103935,-0.0192410216708715,0.0021734127829709,0.0353553671300835,0.028832700123463,0.0110146241912323,2012.0,0.0004972650422674,0.9833403158457082,calm,0.0240980583999831
2013-04-01,0.22,1.7,1.48,0.0113880804757686,4.55,13.52,0.0125497823770444,0.0268653342979979,0.0216713651535394,0.0179241621169245,0.0240980583999831,-0.0784161436900231,2012.0,0.0004972650422674,0.9641584060202631,calm,0.0321434337949986
2013-05-01,0.3,2.16,1.86,0.013903888279197,4.62,16.3,0.0093980190459898,-0.012996131238831,-0.0221978194957852,0.0205501747515764,0.0321434337949986,-0.0637336408928402,2012.0,0.0004972650422674,0.9964166104474592,calm,-0.024498115515598
2013-06-01,0.36,2.52,2.16,0.0171579352715687,5.21,16.86,0.0198754689601515,0.0014609206396748,0.0011183843802468,-0.0151129529977012,-0.024498115515598,-0.116607801658146,2012.0,0.0004972650422674,0.9983323115667776,calm,0.0602169630018
2013-07-01,0.31,2.6,2.29,0.018854718054158,4.71,13.45,0.0317780316467045,0.0213606996665634,-0.0007893179387634,0.0482777578769736,0.0602169630018,0.0721340512741389,2012.0,0.0004972650422674,0.992416067138893,calm,-0.0053147432045581
2013-08-01,0.39,2.78,2.39,0.0153880948860027,4.76,17.01,0.0422471905569891,-0.0060350213344699,0.0194838861532266,-0.0317982616833188,-0.0053147432045581,0.0508788157131127,2012.0,0.0004972650422674,0.999392637686862,calm,0.0459043625550284
2013-09-01,0.33,2.64,2.31,0.0109473410817479,4.83,16.6,0.0418462099867772,0.0228158155979986,0.0433793824300536,0.0293155443880025,0.0459043625550284,-0.0478716346554426,2012.0,0.0004972650422674,0.9954974683717018,calm,0.0483816891961641
2013-10-01,0.31,2.57,2.26,0.0087679914349114,4.36,13.75,0.0400608279746763,0.0049430179217165,-0.0086886911658096,0.0436299779120824,0.0483816891961641,-0.0042004986217118,2012.0,0.0004972650422674,0.997464260702972,calm,0.0320730129714593
2013-11-01,0.28,2.75,2.47,0.0123287019619544,4.27,13.7,0.0087803610621976,-0.0002944207293459,0.0200555918403319,0.027663279564206,0.0320730129714593,-0.0539278435328729,2012.0,0.0004972650422674,0.9159793216257838,calm,0.0294322512294169
2013-12-01,0.38,3.04,2.66,0.0151283836675732,4.0,13.72,0.010706693477016,0.0127278435348307,0.0116619397478429,0.0232895148545032,0.0294322512294169,-0.0404139785288739,2013.0,0.0004970178926442,0.9680565720457082,calm,-0.0195325078797098
2014-01-01,0.34,2.67,2.33,0.0155775879557491,4.21,18.41,0.0356940665989171,-0.0199683627914321,-0.0074552577327252,-0.0362313965269468,-0.0195325078797098,0.0331856968459419,2013.0,0.0004970178926442,0.9992444614280132,calm,0.0481015671302361
2014-02-01,0.33,2.66,2.33,0.0112047463477249,3.81,14.0,0.0409357931160518,0.023233849529051,0.0185050939193103,0.0422133821575487,0.0481015671302361,0.0614054801057749,2013.0,0.0004970178926442,0.9997251604146616,calm,-0.0275283982534599
2014-03-01,0.44,2.73,2.29,0.016126949139408,3.77,13.88,0.0392875396105907,-0.0021758059062466,-0.0048492925872122,0.0069082404225633,-0.0275283982534599,-0.030437866031029,2013.0,0.0004970178926442,0.9987344826483416,calm,-0.0038229243411669
2014-04-01,0.42,2.67,2.25,0.0201512530360616,3.71,13.41,0.0205963856587876,0.0067296465851041,0.0125240186597139,0.0061816510284721,-0.0038229243411669,0.0057161652405105,2013.0,0.0004970178926442,0.9442254577860014,calm,0.042308095268568
2014-05-01,0.37,2.48,2.11,0.0216694768707981,3.67,11.4,0.0082452094593603,-0.0170931899315927,-0.006600291539486,0.0208121980179346,0.042308095268568,-0.0320350313128165,2013.0,0.0004970178926442,0.7492597169815739,calm,0.0297030918781176
2014-06-01,0.47,2.53,2.06,0.0205898169459441,3.53,11.57,0.0079478757468028,0.0045381427613905,0.0205486682273877,0.0188789787547864,0.0297030918781176,0.0593825145554766,2013.0,0.0004970178926442,0.7970869197148627,calm,0.0111135504834781
2014-07-01,0.53,2.58,2.05,0.0197423787033059,4.04,16.95,0.020253610705424,-0.0225259700010163,-0.0132374340665712,-0.0151947203634357,0.0111135504834781,-0.0340844980588687,2013.0,0.0004970178926442,0.9598323906235192,calm,0.0476726179053823
2014-08-01,0.48,2.35,1.87,0.017150983482969,3.84,11.98,0.026484494391764,-0.0187738766893949,-0.0169024838046871,0.0369636696069785,0.0476726179053823,0.0035256933214393,2013.0,0.0004970178926442,0.851776949505479,calm,-0.008143173204077
2014-09-01,0.58,2.52,1.94,0.016840509711232,4.4,16.31,0.0302416935039667,-0.0395099702972854,-0.0236481034673284,-0.0156354583482464,-0.008143173204077,-0.0633665643119947,2013.0,0.0004970178926442,0.9810291251332978,calm,0.0265036237836675
2014-10-01,0.5,2.35,1.85,0.0160954170215132,4.3,14.03,0.0272372922594345,-0.0085079827805042,-0.0136614146558172,0.0229363944395255,0.0265036237836675,-0.0304569034329011,2013.0,0.0004970178926442,0.9366259366789436,calm,0.0422803086166644
2014-11-01,0.47,2.18,1.7100000000000002,0.0123152498932079,4.67,13.33,0.0226543998388537,-0.0064087377884012,-0.0225737510483248,0.0242374694194387,0.0422803086166644,-0.0025633371578367,2013.0,0.0004970178926442,0.9847570487388136,calm,-0.0236794761785799
2014-12-01,0.67,2.17,1.5,0.0065312139196231,5.04,19.2,0.0160544242143019,-0.0279527631907987,-0.0031385133849104,-0.0041973084502868,-0.0236794761785799,0.0120332255383401,2014.0,0.0004967709885743,0.9920453262824548,calm,-0.0209555762379907
2015-01-01,0.47,1.68,1.21,-0.0022993097820542,5.26,20.97,0.0278869511472374,-0.0685797336996251,-0.0343263717973027,-0.031532821802626,-0.0209555762379907,0.0817708448992909,2014.0,0.0004967709885743,0.9274908020241872,credit_stress,0.0680753165495555
2015-02-01,0.63,2.0,1.37,-0.000870314629352,4.46,13.34,0.0433769296831195,-0.0096945660774862,0.0245922095205442,0.0534388714305525,0.0680753165495555,-0.0579073906782237,2014.0,0.0004967709885743,0.9979526051198222,calm,-0.0243858928619962
2015-03-01,0.56,1.94,1.38,-0.0002203128442387,4.82,15.29,0.0455613696019449,-0.0409001993835203,-0.0403848289651763,-0.0175491454863847,-0.0243858928619962,-0.0235422885559869,2014.0,0.0004967709885743,0.9682560462814552,calm,0.018418571102128
2015-04-01,0.58,2.05,1.4699999999999998,-0.0010403098939391,4.59,14.55,0.0359117865410916,0.0431320442594168,0.0344724575209454,0.0084846659144496,0.018418571102128,0.0009459939553729,2014.0,0.0004967709885743,0.999100191697558,calm,0.0210711074044735
2015-05-01,0.61,2.12,1.5100000000000002,0.0003503321824429,4.58,13.84,0.0156246729567716,-0.021087561620096,-0.0039174769347811,0.0104367853318399,0.0210711074044735,0.004817419369232,2014.0,0.0004967709885743,0.9975196713074228,calm,-0.0250411455662613
2015-06-01,0.64,2.35,1.71,0.0017957180975505,5.0,18.23,0.0177494252063741,0.0147809321964488,0.0275573825241186,-0.0212356619135865,-0.0250411455662613,-0.0151193527618164,2014.0,0.0004967709885743,0.9975306131365896,calm,0.0432974803638771
2015-07-01,0.67,2.2,1.5300000000000002,0.0022568611104094,5.36,12.12,0.0214072970589437,-0.0147809321964489,-0.0062627686097689,0.0195496932816652,0.0432974803638771,-0.0680544243500556,2014.0,0.0004967709885743,0.9999201877948896,calm,-0.0714795344545877
2015-08-01,0.74,2.21,1.47,0.0024130379853448,5.7,28.43,0.0420939158428912,0.0207308010026838,-0.0173771369795685,-0.0646247164511346,-0.0714795344545877,0.0353157790362666,2014.0,0.0004967709885743,0.999993506522868,credit_stress,-0.0221210490429936
2015-09-01,0.64,2.06,1.42,8.842961634170088e-05,6.62,24.5,0.0421590493604484,-0.0032792334363021,-0.0145190730664905,-0.0267987189877159,-0.0221210490429936,-0.017120874745359,2014.0,0.0004967709885743,0.9993837531930948,credit_stress,0.1060507721309233
2015-10-01,0.75,2.16,1.41,0.001276165606705,5.9,15.07,0.07484663339485,-0.0153772177860481,0.01982233243471,0.0797193431409227,0.1060507721309233,0.0238144459986446,2014.0,0.0004967709885743,0.991698986139711,credit_stress,0.0033672162328819
2015-11-01,0.94,2.21,1.27,0.0043631821691851,6.4,16.13,0.0553270877843735,-0.0399502481125765,-0.0238370451708366,0.0005048356146132,0.0033672162328819,-0.0703182377992729,2014.0,0.0004967709885743,0.7743092363170331,credit_stress,-0.0153906025454311
2015-12-01,1.06,2.27,1.21,0.0063872475153647,6.95,18.21,0.0517905553448627,0.0269328162124694,-0.0219733010969856,-0.0176856719699785,-0.0153906025454311,-0.0030101804379018,2015.0,0.0004965243296921,0.8527364482478129,credit_stress,-0.0708331231695213
2016-01-01,0.76,1.94,1.18,0.0123750250269438,7.77,20.2,0.0266985631555123,-0.0025260919875234,-0.0336750742134321,-0.0520676409393522,-0.0708331231695213,0.0516187364983458,2015.0,0.0004965243296921,0.6237674491229276,calm,-0.0184079091473776
2016-02-01,0.78,1.74,0.96,0.0084727757901266,7.75,20.55,0.0247084495837344,0.0046967467033081,-0.022850470894526,-0.0041369004400577,-0.0184079091473776,0.1029275464875941,2015.0,0.0004965243296921,0.5442441618776296,calm,0.065086290448925
2016-03-01,0.73,1.78,1.05,0.0089161609655219,7.05,13.95,0.0582762158415019,0.0446422896223567,0.0310281600480786,0.0639049849198823,0.065086290448925,-0.0047819300528128,2015.0,0.0004965243296921,0.9768709090062688,credit_stress,-0.0322636044257586
2016-04-01,0.77,1.83,1.06,0.0117262575035348,6.21,15.7,0.0374676650733175,0.0057212353733857,0.0168626885701607,0.0026957330678163,-0.0322636044257586,0.0475786295171425,2015.0,0.0004965243296921,0.953108968927703,calm,0.0412006112472006
2016-05-01,0.87,1.84,0.97,0.0107847646212462,5.97,14.19,0.0323380470826481,-0.0280493229268529,-0.0085580178418557,0.0152084137379774,0.0412006112472006,-0.0616353564840631,2015.0,0.0004965243296921,0.9925603512568992,calm,-0.0237552550137503
2016-06-01,0.58,1.49,0.91,0.0107928653479594,6.21,15.63,0.0077908787997637,-0.0023928621399163,-0.0863012058286152,0.0009104321367895,-0.0237552550137503,0.0837474097277597,2015.0,0.0004965243296921,0.9997824109052112,calm,0.0683546284510878
2016-07-01,0.67,1.46,0.7899999999999999,0.0086836334305182,5.69,11.87,0.0171133849324341,0.0068305602096799,-0.0035584274937579,0.0349904389437666,0.0683546284510878,0.0225955635917932,2015.0,0.0004965243296921,0.9999663590233426,calm,0.0085946753203137
2016-08-01,0.8,1.58,0.78,0.0105531585956568,5.1,13.42,0.0203190194562567,-0.0019071416124752,-0.0076496269614465,-0.0012199193604147,0.0085946753203137,-0.0325241085195154,2015.0,0.0004965243296921,0.9996137444433576,calm,0.0216951814506081
2016-09-01,0.77,1.6,0.8300000000000001,0.0154864462016521,4.97,13.29,0.0209104857075844,0.0067259119799883,-0.0135620752689383,-0.0012352452011046,0.0216951814506081,0.0066173212590895,2015.0,0.0004965243296921,0.9917549519320836,calm,-0.0153832176341983
2016-10-01,0.86,1.84,0.98,0.0168592496624364,4.91,17.06,0.010617012233917,-0.0234906503381644,-0.0576195679680068,-0.0196167821046888,-0.0153832176341983,-0.0315418383730779,2015.0,0.0004965243296921,0.9971420960760548,calm,0.0019850028573394
2016-11-01,1.11,2.37,1.26,0.0168433347197889,4.67,13.33,0.0270308855573947,-0.0348687080537163,0.0222240347994243,0.033603472465471,0.0019850028573394,-0.08440995533773,2015.0,0.0004965243296921,0.9206764908685904,calm,0.0109175475034283
2016-12-01,1.2,2.45,1.2500000000000002,0.0205079891151198,4.22,14.04,0.027363364865612,-0.0067799437790807,-0.0152207488469692,0.0180371030517574,0.0109175475034283,-0.0192844034342025,2016.0,0.0004962779156327,0.9290792989770862,inflation_stress,0.0507403639889617
2017-01-01,1.19,2.45,1.2600000000000002,0.0251039334825711,4.0,11.99,0.0090782994231676,0.0254783682163353,0.020672612313195,0.0177262980930096,0.0507403639889617,0.0505714310013301,2016.0,0.0004962779156327,0.9836654080294772,inflation_stress,0.0408860172363809
2017-02-01,1.22,2.36,1.14,0.0281036168132942,3.74,12.92,0.010763737474886,-0.0208807897204878,-0.0163324542427447,0.0365230976094356,0.0408860172363809,0.0311307920005519,2016.0,0.0004962779156327,0.9995611106312182,inflation_stress,0.0196764080789834
2017-03-01,1.27,2.4,1.13,0.0244119623655914,3.92,12.37,0.0184572493316911,0.0089072769391132,0.0122463456880866,-0.0003893059401398,0.0196764080789834,-0.0012659243738518,2016.0,0.0004962779156327,0.9978399583370666,inflation_stress,0.0267353869469411
2017-04-01,1.28,2.29,1.01,0.0217622347191539,3.81,10.82,0.019176339827733,0.0207985233721181,0.0332426014797547,0.0090501405584374,0.0267353869469411,0.0165777985851398,2016.0,0.0004962779156327,0.9961095844279418,inflation_stress,0.0361038233556226
2017-05-01,1.28,2.21,0.93,0.0185634316676197,3.74,10.41,0.0062814469298038,0.0317613220631795,-0.0059857929450676,0.0115097183855911,0.0361038233556226,0.000331133662762,2016.0,0.0004962779156327,0.9869127381394788,inflation_stress,-0.0248147524427271
2017-06-01,1.38,2.31,0.9300000000000002,0.0164056580995912,3.77,11.18,0.0033932166686589,0.015619664369412,0.0115214519374622,0.004802282553352,-0.0248147524427271,-0.0216745006576579,2016.0,0.0004962779156327,0.9634755680471176,inflation_stress,0.0405026190085975
2017-07-01,1.34,2.3,0.9599999999999996,0.017251073506566,3.61,10.26,0.0071860391949438,0.0357269922856918,0.0139375078437814,0.0191639615136934,0.0405026190085975,0.0223206838651954,2016.0,0.0004962779156327,0.9838038486903744,inflation_stress,0.0182447791537493
2017-08-01,1.33,2.12,0.79,0.0192812155729698,3.85,10.59,0.0097552256132019,0.0071977581083615,-0.0214128817422144,0.0005463430563159,0.0182447791537493,0.0395721196918473,2016.0,0.0004962779156327,0.9949175244834824,inflation_stress,-0.001554157683794
2017-09-01,1.47,2.33,0.8600000000000001,0.0218056523037117,3.56,9.51,0.0107359189845993,-0.0085504806683726,0.0359277319693699,0.0191189572032488,-0.001554157683794,-0.0307955583496109,2016.0,0.0004962779156327,0.9985844359930728,inflation_stress,0.0440475329474879
2017-10-01,1.6,2.38,0.7799999999999998,0.0202075775313248,3.51,10.18,0.0116251168391615,-0.014503999495578,-0.0085586546881512,0.0219455988783051,0.0440475329474879,-0.0072730443254921,2016.0,0.0004962779156327,0.9992051907538968,inflation_stress,0.0185511720840001
2017-11-01,1.78,2.42,0.6399999999999999,0.0217249386429556,3.61,11.28,0.0043705223120499,0.0204002877560165,0.0170076822667561,0.0276955153306486,0.0185511720840001,0.0027963477207444,2016.0,0.0004962779156327,0.999743282482544,inflation_stress,0.0048362495709105
2017-12-01,1.89,2.4,0.51,0.0212993071955225,3.63,11.04,0.0091452376668427,0.0092756811816202,-0.0009994559350114,0.0097836039043626,0.0048362495709105,0.0220783151534155,2017.0,0.0004960317460318,0.99993984509413,inflation_stress,0.0830017618696812
2018-01-01,2.14,2.72,0.5800000000000001,0.0215131886806394,3.29,13.54,0.0225884923777059,0.03373904795128,0.0503106331642771,0.0546574177870249,0.0830017618696812,0.0315681348770348,2017.0,0.0004960317460318,0.9999885358827244,inflation_stress,-0.0138465210659634
2018-02-01,2.25,2.87,0.6200000000000001,0.0226346893109186,3.47,19.85,0.047210738331326,-0.0178010064986913,-0.0315333223805089,-0.0397261156359207,-0.0138465210659634,-0.0202007349738738,2017.0,0.0004960317460318,0.99812266776405,credit_stress,-0.0406872365451007
2018-03-01,2.27,2.74,0.4700000000000002,0.0233094976464993,3.72,19.97,0.0512722779209801,0.0102478806162987,0.0197220917131279,-0.0272525129537924,-0.0406872365451007,0.0054470074078551,2017.0,0.0004960317460318,0.9997171200318804,credit_stress,0.0037067693940223
2018-04-01,2.49,2.95,0.4599999999999999,0.0247099630210529,3.46,15.93,0.0218132493218631,-0.0196742170689972,-0.0188138429358642,0.0027151117471289,0.0037067693940223,-0.0071932950931068,2017.0,0.0004960317460318,0.9997500446428632,inflation_stress,0.0533762577248857
2018-05-01,2.4,2.83,0.4300000000000001,0.0278192160784249,3.63,15.43,0.0245333648973158,-0.0324948664234924,-0.0352121990548688,0.0213782024026375,0.0533762577248857,-0.0133646931275971,2017.0,0.0004960317460318,0.999916893755501,inflation_stress,0.0104323098428762
2018-06-01,2.52,2.85,0.33,0.0280755069359401,3.71,16.09,0.0102193127024904,-0.0013692887829536,-0.0070133873460369,0.0048307134968018,0.0104323098428762,-0.0359974735316741,2017.0,0.0004960317460318,0.9999432557235124,inflation_stress,0.0267910575218608
2018-07-01,2.67,2.96,0.29,0.0285412478556192,3.46,12.83,0.01529618575275,0.0009330315211192,-0.0062163923321214,0.0353879799767992,0.0267910575218608,-0.0239400316933094,2017.0,0.0004960317460318,0.9999996806425094,inflation_stress,0.0567873846746365
2018-08-01,2.62,2.86,0.2399999999999997,0.0264292385687425,3.49,12.86,0.0162736641988327,-0.0066959937020068,-0.0118322796004057,0.0298143216631948,0.0567873846746365,-0.0193199648738506,2017.0,0.0004960317460318,0.9999990832358256,inflation_stress,-0.0035204391752591
2018-09-01,2.81,3.05,0.2399999999999997,0.0233205510580882,3.28,12.12,0.0165841048768828,9.474305260604732e-05,0.0055309747872094,0.0042851067203219,-0.0035204391752591,-0.006322465739487,2017.0,0.0004960317460318,0.9999993525208466,inflation_stress,-0.0905807337735088
2018-10-01,2.87,3.15,0.2799999999999998,0.0249203247021805,3.81,21.23,0.052934170778706,-0.0256117836606379,-0.0203976414574065,-0.0719293490556602,-0.0905807337735088,0.019449546149496,2017.0,0.0004960317460318,0.9999807232244132,credit_stress,-0.0025998659380599
2018-11-01,2.8,3.01,0.2099999999999999,0.0214732857766777,4.29,18.07,0.0483431984513162,0.0003887097535581,-0.0020298846644434,0.0177017767592947,-0.0025998659380599,0.0055466808872353,2017.0,0.0004960317460318,0.9994382370285684,credit_stress,-0.0933052863663389
2018-12-01,2.48,2.69,0.2099999999999999,0.020023809043401,5.33,25.42,0.0600200914209327,0.0127695480794242,0.0006039097456144,-0.096265287118076,-0.0933052863663389,0.0482628425243394,2018.0,0.0004957858205254,0.9999999999985264,credit_stress,0.0872183079125613
